rank,trajectory_id,anchor_id,canonical_smiles,sampling_temperature,sampling_regime,sampled_dihedral_deg,sigma_shear_mean,hysteresis_mean,reversibility_mean,pathway_voxels_occupied,pathway_neighborhood_contacts,pathway_neighborhood_score_mean,pathway_score_mean,species_conservation_score_mean,field_consensus_complement_bonus,charge_feature_mean,u_pose,u_pose_source,policy_logprob,trajectory_entropy,reward,pi_complement,adjusted_pi_clash,pi_clash_pocket,pi_clash_lock,sigma_shear,pi_clash_lock_cold_hold,pi_clash_lock_ramp_up,pi_clash_lock_warm_hold,pi_clash_lock_ramp_down,pi_clash_lock_cold_return,lock_geometry_score,lock_geometry_atom_count,lock_voxel_indices_json,lock_occupancy_cold_hold,lock_occupancy_ramp_up,lock_occupancy_warm_hold,lock_occupancy_ramp_down,lock_occupancy_cold_return,intracellular_penetration_depth_angstrom,lock_steric_volume_angstrom3,cryptic_bonus,consensus_complement_bonus,pathway_voxels,void_atom_count,survival_tier,selected_dihedral_deg,reward_components_json,lock_phase_provenance,nma_disruption_penalty,hydration_blockade_penalty,thermodynamic_trap_penalty,pathway_bonus,u_pose_right,continuity_admissibility,continuity_reward_v1,continuity_provenance,oracle_valid,generated_by_policy,epistemic_class,training_status
50,exploration-001167,ANCHOR_091555,NCCCC(=O)N1CC[C@@H]2CCCC[C@H]2C1,2.0,exploration,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13815558448433876,0.6931471805599453,best_rotamer_rank_proxy,-10.913324356079102,11.184712409973145,10.200902045043804,2.0,1.0246934120607014,0.9719518393811064,7.17285388442491,0.0,231.36356276738752,118.42831509138335,5.493067415379155,118.42831509138333,242.9317409057569,7.17285388442491,7.0,"[252418,261632,261729,270752,270753,270848,279968]",231.36356276738752,118.42831509138335,5.493067415379155,118.42831509138333,242.9317409057569,0.0,140.0,2.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":1.0246934120607014,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":7,""lock_geometry_score"":7.17285388442491,""lock_occupancy_cold_hold"":231.36356276738752,""lock_occupancy_cold_return"":242.9317409057569,""lock_occupancy_ramp_down"":118.42831509138333,""lock_occupancy_ramp_up"":118.42831509138335,""lock_occupancy_warm_hold"":5.493067415379155,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=7:total_atoms=136:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":140.0,""lock_voxel_indices"":""[252418,261632,261729,270752,270753,270848,279968]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.17285388442491,""pi_clash_lock_cold_hold"":231.36356276738752,""pi_clash_lock_cold_return"":242.9317409057569,""pi_clash_lock_ramp_down"":118.42831509138333,""pi_clash_lock_ramp_up"":118.42831509138335,""pi_clash_lock_warm_hold"":5.493067415379155,""pi_clash_pocket"":0.9719518393811064,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.200902045043804,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
51,exploitation-000605,ANCHOR_056569,C[C@H](N)Cc1cc2n(c1)CCCS2,0.1,exploitation,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12965628140640317,1.791759469228055,best_rotamer_rank_proxy,-9.622262954711914,4.313774108886719,10.048139530626425,2.0,1.4970642402540655,1.437181670643903,7.485321201270327,0.0,159.97306948574698,81.98209970913177,3.9911299325165555,81.98209970913176,167.97172296003433,7.485321201270327,5.0,"[243207,243302,243303,252326,261638]",159.97306948574698,81.98209970913177,3.9911299325165555,81.98209970913176,167.97172296003433,0.0,100.0,2.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.4970642402540655,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":7.485321201270327,""lock_occupancy_cold_hold"":159.97306948574698,""lock_occupancy_cold_return"":167.97172296003433,""lock_occupancy_ramp_down"":81.98209970913176,""lock_occupancy_ramp_up"":81.98209970913177,""lock_occupancy_warm_hold"":3.9911299325165555,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=125:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[243207,243302,243303,252326,261638]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.485321201270327,""pi_clash_lock_cold_hold"":159.97306948574698,""pi_clash_lock_cold_return"":167.97172296003433,""pi_clash_lock_ramp_down"":81.98209970913176,""pi_clash_lock_ramp_up"":81.98209970913177,""pi_clash_lock_warm_hold"":3.9911299325165555,""pi_clash_pocket"":1.437181670643903,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.048139530626425,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
52,exploration-000650,ANCHOR_009424,CC(C)(N)Cc1ccccc1-n1ccnc1,2.0,exploration,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16952067364564832,1.791759469228055,best_rotamer_rank_proxy,-12.490493774414062,11.184309959411621,10.026234171132336,4.0,3.3842080760710997,3.3579739049387656,3.3842080760710997,0.0,34.95738247537457,17.862048100945245,0.7667137265159163,17.862048100945245,36.7052515991433,3.3842080760710997,1.0,[261637],34.95738247537457,17.862048100945245,0.7667137265159163,17.862048100945245,36.7052515991433,0.0,20.0,6.0,0.0,0,0,cryptic_rescue,120.0,"{""adjusted_pi_clash"":3.3842080760710997,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":3.3842080760710997,""lock_occupancy_cold_hold"":34.95738247537457,""lock_occupancy_cold_return"":36.7052515991433,""lock_occupancy_ramp_down"":17.862048100945245,""lock_occupancy_ramp_up"":17.862048100945245,""lock_occupancy_warm_hold"":0.7667137265159163,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[261637]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":3.3842080760710997,""pi_clash_lock_cold_hold"":34.95738247537457,""pi_clash_lock_cold_return"":36.7052515991433,""pi_clash_lock_ramp_down"":17.862048100945245,""pi_clash_lock_ramp_up"":17.862048100945245,""pi_clash_lock_warm_hold"":0.7667137265159163,""pi_clash_pocket"":3.3579739049387656,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.026234171132336,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
53,focused-001931,ANCHOR_056427,C[C@H](N)C(=O)c1coc(C(F)(F)F)c1,0.5,focused,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26892590738278777,0.40546510810816444,best_rotamer_rank_proxy,-10.39093017578125,10.18816089630127,10.020735100323952,4.0,2.446741838226377,2.4260067379024246,2.446741838226377,0.0,34.95738247537457,17.862048100945245,0.7667137265159163,17.862048100945245,36.7052515991433,2.446741838226377,1.0,[261637],34.95738247537457,17.862048100945245,0.7667137265159163,17.862048100945245,36.7052515991433,0.0,20.0,6.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":2.446741838226377,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":2.446741838226377,""lock_occupancy_cold_hold"":34.95738247537457,""lock_occupancy_cold_return"":36.7052515991433,""lock_occupancy_ramp_down"":17.862048100945245,""lock_occupancy_ramp_up"":17.862048100945245,""lock_occupancy_warm_hold"":0.7667137265159163,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=118:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[261637]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.446741838226377,""pi_clash_lock_cold_hold"":34.95738247537457,""pi_clash_lock_cold_return"":36.7052515991433,""pi_clash_lock_ramp_down"":17.862048100945245,""pi_clash_lock_ramp_up"":17.862048100945245,""pi_clash_lock_warm_hold"":0.7667137265159163,""pi_clash_pocket"":2.4260067379024246,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.020735100323952,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
54,near_random-001947,ANCHOR_011016,CC(C)Cc1cc(CN)nn1C,5.0,near_random,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14359966171163444,0.1823215567939546,best_rotamer_rank_proxy,-12.053329467773438,11.235689163208008,9.830050427806219,2.0,0.9480322841104505,0.9101109927460325,4.740161420552252,0.0,155.03735931719834,79.4617212942902,3.8860832713820415,79.46172129429019,162.78922728305827,4.740161420552252,5.0,"[252420,252422,252517,270852]",155.03735931719834,79.4617212942902,3.8860832713820415,79.46172129429019,162.78922728305827,0.0,100.0,4.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":0.9480322841104505,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":4.740161420552252,""lock_occupancy_cold_hold"":155.03735931719834,""lock_occupancy_cold_return"":162.78922728305827,""lock_occupancy_ramp_down"":79.46172129429019,""lock_occupancy_ramp_up"":79.4617212942902,""lock_occupancy_warm_hold"":3.8860832713820415,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=125:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[252420,252422,252517,270852]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.740161420552252,""pi_clash_lock_cold_hold"":155.03735931719834,""pi_clash_lock_cold_return"":162.78922728305827,""pi_clash_lock_ramp_down"":79.46172129429019,""pi_clash_lock_ramp_up"":79.4617212942902,""pi_clash_lock_warm_hold"":3.8860832713820415,""pi_clash_pocket"":0.9101109927460325,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.830050427806219,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
55,exploitation-000146,ANCHOR_069904,Cc1ccc(C)c([C@@H]2CNC(=O)N2)c1,0.1,exploitation,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17326508623985,0.40546510810816444,best_rotamer_rank_proxy,-9.118062019348145,4.3137736320495605,9.42360909808697,3.0,2.3851391124030514,2.346669126719131,4.770278224806103,0.0,66.05244468888026,33.895339616620845,1.7382345443614269,33.89533961662084,69.35506692332427,4.770278224806103,2.0,"[261637,270757]",66.05244468888026,33.895339616620845,1.7382345443614269,33.89533961662084,69.35506692332427,0.0,40.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":2.3851391124030514,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":4.770278224806103,""lock_occupancy_cold_hold"":66.05244468888026,""lock_occupancy_cold_return"":69.35506692332427,""lock_occupancy_ramp_down"":33.89533961662084,""lock_occupancy_ramp_up"":33.895339616620845,""lock_occupancy_warm_hold"":1.7382345443614269,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=124:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[261637,270757]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.770278224806103,""pi_clash_lock_cold_hold"":66.05244468888026,""pi_clash_lock_cold_return"":69.35506692332427,""pi_clash_lock_ramp_down"":33.89533961662084,""pi_clash_lock_ramp_up"":33.895339616620845,""pi_clash_lock_warm_hold"":1.7382345443614269,""pi_clash_pocket"":2.346669126719131,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.42360909808697,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
56,focused-001280,ANCHOR_044420,COc1ccc(Cc2ccc(N)cn2)cc1C,0.5,focused,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17162518211468522,1.0986122886681098,best_rotamer_rank_proxy,-9.68731689453125,10.170231819152832,9.171127219004005,2.0,1.0246934120607014,0.9770332533602037,6.148160472364209,0.0,188.4334163482621,96.70590426666861,4.978392185075114,96.70590426666861,197.85508716567523,6.148160472364209,6.0,"[261348,261730,270563,270660,270755]",188.4334163482621,96.70590426666861,4.978392185075114,96.70590426666861,197.85508716567523,0.0,120.0,2.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":1.0246934120607014,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":6,""lock_geometry_score"":6.148160472364209,""lock_occupancy_cold_hold"":188.4334163482621,""lock_occupancy_cold_return"":197.85508716567523,""lock_occupancy_ramp_down"":96.70590426666861,""lock_occupancy_ramp_up"":96.70590426666861,""lock_occupancy_warm_hold"":4.978392185075114,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=6:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":120.0,""lock_voxel_indices"":""[261348,261730,270563,270660,270755]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":6.148160472364209,""pi_clash_lock_cold_hold"":188.4334163482621,""pi_clash_lock_cold_return"":197.85508716567523,""pi_clash_lock_ramp_down"":96.70590426666861,""pi_clash_lock_ramp_up"":96.70590426666861,""pi_clash_lock_warm_hold"":4.978392185075114,""pi_clash_pocket"":0.9770332533602037,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.171127219004005,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
57,balanced-000347,ANCHOR_063117,Cc1c(N)cccc1NC(=O)c1ccccc1F,1.0,balanced,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21531957904270363,1.791759469228055,best_rotamer_rank_proxy,-10.629352569580078,10.99013900756836,9.168103917622853,2.0,1.5655610799147945,1.5285793221215318,4.696683239744384,0.0,90.04582673324488,46.27539371928022,2.5049607053155536,46.27539371928022,94.54811806990713,4.696683239744384,3.0,"[233897,243016,261543]",90.04582673324488,46.27539371928022,2.5049607053155536,46.27539371928022,94.54811806990713,0.0,60.0,4.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":1.5655610799147945,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":4.696683239744384,""lock_occupancy_cold_hold"":90.04582673324488,""lock_occupancy_cold_return"":94.54811806990713,""lock_occupancy_ramp_down"":46.27539371928022,""lock_occupancy_ramp_up"":46.27539371928022,""lock_occupancy_warm_hold"":2.5049607053155536,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=127:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[233897,243016,261543]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.696683239744384,""pi_clash_lock_cold_hold"":90.04582673324488,""pi_clash_lock_cold_return"":94.54811806990713,""pi_clash_lock_ramp_down"":46.27539371928022,""pi_clash_lock_ramp_up"":46.27539371928022,""pi_clash_lock_warm_hold"":2.5049607053155536,""pi_clash_pocket"":1.5285793221215318,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.168103917622853,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
58,focused-001451,ANCHOR_093939,NC[C@H]1CN(Cc2ccc(F)cc2)CCO1,0.5,focused,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17327920078574463,0.40546510810816444,best_rotamer_rank_proxy,-11.126167297363281,10.18816089630127,9.126101883112106,2.0,1.5450848387795464,1.5091526332265337,4.635254516338639,0.0,106.29458778637596,54.30261759653922,2.310647406702497,54.302617596539235,111.60931717569476,4.635254516338639,3.0,"[243299,252515,261634]",106.29458778637596,54.30261759653922,2.310647406702497,54.302617596539235,111.60931717569476,0.0,60.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.5450848387795464,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":4.635254516338639,""lock_occupancy_cold_hold"":106.29458778637596,""lock_occupancy_cold_return"":111.60931717569476,""lock_occupancy_ramp_down"":54.302617596539235,""lock_occupancy_ramp_up"":54.30261759653922,""lock_occupancy_warm_hold"":2.310647406702497,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[243299,252515,261634]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.635254516338639,""pi_clash_lock_cold_hold"":106.29458778637596,""pi_clash_lock_cold_return"":111.60931717569476,""pi_clash_lock_ramp_down"":54.302617596539235,""pi_clash_lock_ramp_up"":54.30261759653922,""pi_clash_lock_warm_hold"":2.310647406702497,""pi_clash_pocket"":1.5091526332265337,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.126101883112106,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
59,balanced-000654,ANCHOR_089374,NC(=O)C1CCN(C[C@H]2CCCNC2)CC1,1.0,balanced,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1734562383757697,1.0986122886681098,best_rotamer_rank_proxy,-10.94434928894043,10.990138053894043,9.114863944660577,2.0,1.5403173352717134,1.5060880611545642,4.62095200581514,0.0,100.81057447247507,51.57111304250071,2.3316516125263527,51.571113042500706,105.85110319609882,4.62095200581514,3.0,"[233992,234183,243303]",100.81057447247507,51.57111304250071,2.3316516125263527,51.571113042500706,105.85110319609882,0.0,60.0,4.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":1.5403173352717134,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":4.62095200581514,""lock_occupancy_cold_hold"":100.81057447247507,""lock_occupancy_cold_return"":105.85110319609882,""lock_occupancy_ramp_down"":51.571113042500706,""lock_occupancy_ramp_up"":51.57111304250071,""lock_occupancy_warm_hold"":2.3316516125263527,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=135:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[233992,234183,243303]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.62095200581514,""pi_clash_lock_cold_hold"":100.81057447247507,""pi_clash_lock_cold_return"":105.85110319609882,""pi_clash_lock_ramp_down"":51.571113042500706,""pi_clash_lock_ramp_up"":51.57111304250071,""pi_clash_lock_warm_hold"":2.3316516125263527,""pi_clash_pocket"":1.5060880611545642,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.114863944660577,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
60,exploitation-000021,ANCHOR_097585,N[C@H]1CC[C@H](c2ccc3ncoc3c2)C1,0.1,exploitation,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16939378264897217,1.0986122886681098,best_rotamer_rank_proxy,-9.112091064453125,4.289923191070557,9.049670652204147,2.0,1.506754274804421,1.4705921722091149,4.520262824413263,0.0,94.0705076231951,48.25622109525378,2.4419345673124706,48.25622109525379,98.77403300435486,4.520262824413263,3.0,"[252323,261635,261636]",94.0705076231951,48.25622109525378,2.4419345673124706,48.25622109525379,98.77403300435486,0.0,60.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.506754274804421,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":4.520262824413263,""lock_occupancy_cold_hold"":94.0705076231951,""lock_occupancy_cold_return"":98.77403300435486,""lock_occupancy_ramp_down"":48.25622109525379,""lock_occupancy_ramp_up"":48.25622109525378,""lock_occupancy_warm_hold"":2.4419345673124706,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=125:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[252323,261635,261636]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.520262824413263,""pi_clash_lock_cold_hold"":94.0705076231951,""pi_clash_lock_cold_return"":98.77403300435486,""pi_clash_lock_ramp_down"":48.25622109525379,""pi_clash_lock_ramp_up"":48.25622109525378,""pi_clash_lock_warm_hold"":2.4419345673124706,""pi_clash_pocket"":1.4705921722091149,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.049670652204147,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
61,balanced-000340,ANCHOR_086861,N#CCCN1CCC[C@H](N2CCCC2)C1,1.0,balanced,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12323320693807838,1.791759469228055,best_rotamer_rank_proxy,-10.247781753540039,10.99013900756836,9.019179147352137,1.0,0.9944075687740701,0.9416738340663543,6.9608529814184905,0.0,222.63229912338775,114.47753329214765,6.32276746090757,114.47753329214767,233.76391407955714,6.9608529814184905,7.0,"[225063,225158,225160,234277,234278,252518]",222.63229912338775,114.47753329214765,6.32276746090757,114.47753329214767,233.76391407955714,0.0,140.0,2.0,0.0,0,0,cryptic_rescue,120.0,"{""adjusted_pi_clash"":0.9944075687740701,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":1.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":7,""lock_geometry_score"":6.9608529814184905,""lock_occupancy_cold_hold"":222.63229912338775,""lock_occupancy_cold_return"":233.76391407955714,""lock_occupancy_ramp_down"":114.47753329214767,""lock_occupancy_ramp_up"":114.47753329214765,""lock_occupancy_warm_hold"":6.32276746090757,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=7:total_atoms=132:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":140.0,""lock_voxel_indices"":""[225063,225158,225160,234277,234278,252518]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":6.9608529814184905,""pi_clash_lock_cold_hold"":222.63229912338775,""pi_clash_lock_cold_return"":233.76391407955714,""pi_clash_lock_ramp_down"":114.47753329214767,""pi_clash_lock_ramp_up"":114.47753329214765,""pi_clash_lock_warm_hold"":6.32276746090757,""pi_clash_pocket"":0.9416738340663543,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,9.019179147352137,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
