epoch,reward_mean,reward_std,reward_max,scaled_reward_mean,reward_p95,top_reward_seen,unique_smiles_generated,diversity_bonus_mean,temperature,lock_geo_positive,lock_proj_gt_05
186,3.188244342803955,1.611283540725708,8.103935241699219,31.8824405670166,7.086601257324219,46.21238327026367,10840,0.48627063632011414,8.857049679756166,1,64
187,3.263329267501831,1.5780494213104248,9.629919052124023,32.63329315185547,5.622123718261719,46.21238327026367,10898,0.48627063632011414,12.067192560434341,0,64
188,3.41424560546875,2.067180871963501,14.98684310913086,34.1424560546875,5.910552978515625,46.21238327026367,10955,0.4839824438095093,20.0,1,64
189,3.1106793880462646,1.1959105730056763,7.437185287475586,31.106796264648438,5.079174041748047,46.21238327026367,11009,0.47711771726608276,7.890139430761337,1,64
190,3.222911834716797,1.5168230533599854,9.688376426696777,32.22911834716797,6.020744323730469,46.21238327026367,11069,0.490847110748291,12.450199466943742,1,64
191,3.6720216274261475,1.9084599018096924,11.010248184204102,36.720218658447266,7.492952823638916,46.21238327026367,11122,0.4738157391548157,13.902205854654314,1,64
192,3.406470537185669,1.7180765867233276,9.656368255615234,34.0647087097168,6.381532669067383,46.21238327026367,11181,0.4885588586330414,12.54718002676964,0,64
193,3.462797164916992,1.713120698928833,8.630850791931152,34.62797546386719,7.012115478515625,46.21238327026367,11235,0.47509029507637024,8.489339137077332,2,64
194,3.4391446113586426,1.7840688228607178,12.681886672973633,34.391448974609375,7.167431831359863,46.21238327026367,11287,0.4662640690803528,18.521546417474745,0,64
195,3.340701103210449,1.9530209302902222,10.629919052124023,33.40700912475586,7.952467441558838,46.21238327026367,11337,0.45924773812294006,14.038513821363448,1,64
196,2.8164429664611816,1.0665876865386963,7.526915073394775,28.1644287109375,5.0226216316223145,46.21238327026367,11380,0.4433321952819824,9.117678558826448,0,64
197,3.139291286468506,1.704209327697754,12.681886672973633,31.392915725708008,5.91429328918457,46.21238327026367,11425,0.44350466132164,19.355877900123595,0,64
198,3.139901876449585,1.4348737001419067,8.07841682434082,31.399019241333008,5.960625648498535,46.21238327026367,11454,0.3964531421661377,9.122211956977846,0,64
199,3.2943813800811768,3.2141239643096924,26.743473052978516,32.943809509277344,5.048279285430908,46.21238327026367,11471,0.3511580526828766,20.0,1,64
200,2.862081289291382,1.2559207677841187,7.526915073394775,28.620813369750977,5.051967620849609,46.21238327026367,11479,0.2992655038833618,8.61680330038071,0,64
